?.????????.??????????.????????.??????????.????????.??????????.????????.??????????.????????.????????;1,5,1,6,1,5,1,6,1,5,1,6,1,5,1,6,1,5,1,6;14776336;5717885
????????????#???????????????????#???????????????????#???????????????????#???????????????????#??????;2,3,9,1,2,3,9,1,2,3,9,1,2,3,9,1,2,3,9,1;53124;5948097
#?#??#??????????#?#??#??????????#?#??#??????????#?#??#??????????#?#??#?????????;1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1;246535;452
.?.????.?#.?.?.?.????.?#.?.?.?.????.?#.?.?.?.????.?#.?.?.?.????.?#.?.;2,1,2,1,2,1,2,1,2,1;22228;2
????..#????????..#????????..#????????..#????????..#???;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;6599371;1353
??##?????#???????##?????#???????##?????#???????##?????#???????##?????#????;4,7,4,7,4,7,4,7,4,7;27108;2
?##?????.?#???##?????.?#???##?????.?#???##?????.?#???##?????.?#?;5,2,5,2,5,2,5,2,5,2;2500;0
???????###????##?#????????###????##?#????????###????##?#????????###????##?#????????###????##?#;3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1;1024;0
##?????.???.?##?????.???.?##?????.???.?##?????.???.?##?????.???.;4,2,2,4,2,2,4,2,2,4,2,2,4,2,2;2592;1
??#??.??#?..#???#??.??#?..#???#??.??#?..#???#??.??#?..#???#??.??#?..#;1,3,1,1,3,1,1,3,1,1,3,1,1,3,1;32;0
????.#???????#?..?????.#???????#?..?????.#???????#?..?????.#???????#?..?????.#???????#?..;1,10,1,10,1,10,1,10,1,10;2500;0
####??###????#.???.?####??###????#.???.?####??###????#.???.?####??###????#.???.?####??###????#.???.;5,3,3,3,5,3,3,3,5,3,3,3,5,3,3,3,5,3,3,3;16;0
?#.?#???.?#???#.?#???.?#???#.?#???.?#???#.?#???.?#???#.?#???.?#?;1,4,3,1,4,3,1,4,3,1,4,3,1,4,3;512;0
#???????????.???.??#???????????.???.??#???????????.???.??#???????????.???.??#???????????.???.?;4,3,1,1,4,3,1,1,4,3,1,1,4,3,1,1,4,3,1,1;25340149965;5164727
????#?#???#???#.?.?????#?#???#???#.?.?????#?#???#???#.?.?????#?#???#???#.?.?????#?#???#???#.?.;12,1,12,1,12,1,12,1,12,1;2712;2
???.??#.?#???#?????.??#.?#???#?????.??#.?#???#?????.??#.?#???#?????.??#.?#???#?;2,1,7,2,1,7,2,1,7,2,1,7,2,1,7;162;0
??#?.#??.?#?.???#?.#??.?#?.???#?.#??.?#?.???#?.#??.?#?.???#?.#??.?#?.;1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1;16;0
??#.???#.?????#.???#.?????#.???#.?????#.???#.?????#.???#.??;2,2,2,2,2,2,2,2,2,2;1;0
?????#??.???????????#??.???????????#??.???????????#??.???????????#??.?????;7,4,7,4,7,4,7,4,7,4;5184;2
??.???#???#????????????.???#???#????????????.???#???#????????????.???#???#????????????.???#???#?????????;1,5,3,1,2,1,5,3,1,2,1,5,3,1,2,1,5,3,1,2,1,5,3,1,2;4039920490;7371077
?????#????????.??????#????????.??????#????????.??????#????????.??????#????????.;1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1;23754276;6942373
?.??#??#????.??#??#????.??#??#????.??#??#????.??#??#??;1,1,2,1,1,2,1,1,2,1,1,2,1,1,2;27344;3
??#???.#.?#?#?????#???.#.?#?#?????#???.#.?#?#?????#???.#.?#?#?????#???.#.?#?#??;1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5;5184;2
?????????.???????????.???????????.???????????.???????????.?;4,1,4,1,4,1,4,1,4,1;21622816;4336
??.?????#?.?.#?????.?????#?.?.#?????.?????#?.?.#?????.?????#?.?.#?????.?????#?.?.#??;7,1,7,1,7,1,7,1,7,1;1;0
??.?#.?????#??.???.?#.?????#??.???.?#.?????#??.???.?#.?????#??.???.?#.?????#??.;2,7,2,7,2,7,2,7,2,7;32;0
?????##..???????##..???????##..???????##..???????##..?;1,4,1,4,1,4,1,4,1,4;512;0
?????????.??????????.??????????.??????????.??????????.;4,1,4,1,4,1,4,1,4,1;2562250;881
???#???.???????#??????#???.???????#??????#???.???????#??????#???.???????#??????#???.???????#??;1,2,1,3,4,1,1,2,1,3,4,1,1,2,1,3,4,1,1,2,1,3,4,1,1,2,1,3,4,1;9604;7763365
.?.???????????.?.???????????.?.???????????.?.???????????.?.??????????;3,5,3,5,3,5,3,5,3,5;3888;87
??#???#?.###????.?????#???#?.###????.?????#???#?.###????.?????#???#?.###????.?????#???#?.###????.??;7,3,1,1,1,7,3,1,1,1,7,3,1,1,1,7,3,1,1,1,7,3,1,1,1;16384;8
#??###??#?#.??????#??###??#?#.??????#??###??#?#.??????#??###??#?#.??????#??###??#?#.?????;11,1,11,1,11,1,11,1,11,1;5036;0
?????????#?.?????#???????????#?.?????#???????????#?.?????#???????????#?.?????#???????????#?.?????#?;1,2,1,3,4,2,1,2,1,3,4,2,1,2,1,3,4,2,1,2,1,3,4,2,1,2,1,3,4,2;3125;11005636
????#.?????.??.?#??????#.?????.??.?#??????#.?????.??.?#??????#.?????.??.?#??????#.?????.??.?#?;1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2;6448425256;13095512
???.?#?????#.?#?.???????.?#?????#.?#?.???????.?#?????#.?#?.???????.?#?????#.?#?.???????.?#?????#.?#?.???;1,4,1,1,2,3,1,4,1,1,2,3,1,4,1,1,2,3,1,4,1,1,2,3,1,4,1,1,2,3;124416;472
.#??????.#???.#??????.#???.#??????.#???.#??????.#???.#??????.#??;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;10801156;1732
..#?.????????????..#?.????????????..#?.????????????..#?.????????????..#?.???????????;2,5,2,5,2,5,2,5,2,5;28672;1
.??##???????.?.??##???????.?.??##???????.?.??##???????.?.??##???????.;3,4,3,4,3,4,3,4,3,4;3125;2
??#????#??????????..???#????#??????????..???#????#??????????..???#????#??????????..???#????#??????????..;1,4,9,1,4,9,1,4,9,1,4,9,1,4,9;205000;648
.??#??.#.?#?.??#??.#.?#?.??#??.#.?#?.??#??.#.?#?.??#??.#.?#;2,1,1,2,1,1,2,1,1,2,1,1,2,1,1;32;0
??.??????.?#????????.??????.?#????????.??????.?#????????.??????.?#????????.??????.?#?????;1,4,1,4,1,4,1,4,1,4;7549372;1088
#.?#??#???##??#.?#??#???##??#.?#??#???##??#.?#??#???##??#.?#??#???##?;1,2,7,1,2,7,1,2,7,1,2,7,1,2,7;243;0
?###??.#.??.??###??.#.??.??###??.#.??.??###??.#.??.??###??.#.??.;4,1,1,4,1,1,4,1,1,4,1,1,4,1,1;5741;0
???#???#???.????#???#???.????#???#???.????#???#???.????#???#???.;7,1,7,1,7,1,7,1,7,1;15072;1
?????????#?????????????#?????????????#?????????????#?????????????#???;4,4,4,4,4,4,4,4,4,4;2770038;487
???.???????#.?????.???????#.?????.???????#.?????.???????#.?????.???????#.?;1,3,2,1,3,2,1,3,2,1,3,2,1,3,2;9603650;4109
?#??????##???#??????##???#??????##???#??????##???#??????##?;4,1,3,4,1,3,4,1,3,4,1,3,4,1,3;3384;0
?#.??.??#?.#??#.??.??#?.#??#.??.??#?.#??#.??.??#?.#??#.??.??#?.#;2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1;32;0
???.???????????????.???????????????.???????????????.???????????????.???????????;1,3,4,1,1,3,4,1,1,3,4,1,1,3,4,1,1,3,4,1;58934508;16519766
?#????#???#?????#????#???#?????#????#???#?????#????#???#?????#????#???#???;10,1,10,1,10,1,10,1,10,1;518;0
??#???.?????#???#???#???.?????#???#???#???.?????#???#???#???.?????#???#???#???.?????#???#;6,3,1,6,3,1,6,3,1,6,3,1,6,3,1;12288;1
????.?##??#??#?????.?##??#??#?????.?##??#??#?????.?##??#??#?????.?##??#??#;3,8,3,8,3,8,3,8,3,8;32;0
?????.?#??????.??????.?#??????.??????.?#??????.??????.?#??????.??????.?#??????.;1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1;8494747769;18048794
?#???????#?#?#???.???#???????#?#?#???.???#???????#?#?#???.???#???????#?#?#???.???#???????#?#?#???.?;2,12,2,12,2,12,2,12,2,12;3125;0
?#??..??.???###????#??..??.???###????#??..??.???###????#??..??.???###????#??..??.???###??;4,2,1,5,4,2,1,5,4,2,1,5,4,2,1,5,4,2,1,5;768;0
##????????#.??##????????#.??##????????#.??##????????#.??##????????#.?;5,2,5,2,5,2,5,2,5,2;81;0
?????????.??????????????.??????????????.??????????????.??????????????.????;4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1;15704653924;19327090
.??#?????.?.?.?.??#?????.?.?.?.??#?????.?.?.?.??#?????.?.?.?.??#?????.?.?.;1,6,1,1,6,1,1,6,1,1,6,1,1,6,1;83637;11
???????..????#?????????????..????#?????????????..????#?????????????..????#?????????????..????#?????;2,1,1,7,1,2,1,1,7,1,2,1,1,7,1,2,1,1,7,1,2,1,1,7,1;6170760;21534435
????#??.???????????#??.???????????#??.???????????#??.???????????#??.??????;1,2,4,1,2,4,1,2,4,1,2,4,1,2,4;12449155;15083
?###?#?##?##??.??.??###?#?##?##??.??.??###?#?##?##??.??.??###?#?##?##??.??.??###?#?##?##??.??.;12,1,12,1,12,1,12,1,12,1;5741;0
?????????##???????#???????????##???????#???????????##???????#???????????##???????#???????????##???????#?;2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2;36094366170;19965166
???.?????.?????????.?????.?????????.?????.?????????.?????.?????????.?????.?????;2,3,5,2,3,5,2,3,5,2,3,5,2,3,5;39366;2971
.?##??????????#?????.?##??????????#?????.?##??????????#?????.?##??????????#?????.?##??????????#????;3,1,1,1,2,1,3,1,1,1,2,1,3,1,1,1,2,1,3,1,1,1,2,1,3,1,1,1,2,1;115515851463;22162400
???????.????????????????????.????????????????????.????????????????????.????????????????????.????????????;1,4,1,9,1,4,1,9,1,4,1,9,1,4,1,9,1,4,1,9;1079100;23555668
????#.#??#??????#.#??#??????#.#??#??????#.#??#??????#.#??#?;3,1,1,3,1,1,3,1,1,3,1,1,3,1,1;1;0
?#??#?#???.????#?#??#??#?#???.????#?#??#??#?#???.????#?#??#??#?#???.????#?#??#??#?#???.????#?#;4,4,6,4,4,6,4,4,6,4,4,6,4,4,6;16;18
?????#??#.#???????#??#.#???????#??#.#???????#??#.#???????#??#.#?;1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1;4221;2
?#?#?#??###?????#?#?#??###?????#?#?#??###?????#?#?#??###?????#?#?#??###???;1,1,7,1,1,7,1,1,7,1,1,7,1,1,7;1;0
#?#?..?..?????#????#?#?..?..?????#????#?#?..?..?????#????#?#?..?..?????#????#?#?..?..?????#???;4,1,2,4,1,2,4,1,2,4,1,2,4,1,2;1548330;118
.##?.??????.##?.??????.##?.??????.##?.??????.##?.?????;3,3,3,3,3,3,3,3,3,3;768;11
??#???###????????#???###????????#???###????????#???###????????#???###?????;1,6,1,6,1,6,1,6,1,6;243;0
.?###????????##?#???.?###????????##?#???.?###????????##?#???.?###????????##?#???.?###????????##?#??;7,1,5,7,1,5,7,1,5,7,1,5,7,1,5;32768;2
??.?#??#?????.?#??#?????.?#??#?????.?#??#?????.?#??#??;1,2,1,2,1,2,1,2,1,2;32;0
?.??.#.????..???.??.#.????..???.??.#.????..???.??.#.????..???.??.#.????..?;1,3,1,3,1,3,1,3,1,3;162;0
??????#?#??????????#?#??????????#?#??????????#?#??????????#?#???;8,1,8,1,8,1,8,1,8,1;27799;9
??#??.????#??.????#??.????#??.????#??.????#??.????#??.????#??.????#??.????#??.?;3,5,3,5,3,5,3,5,3,5;59049;3
?????#.?????#?#???..??????#.?????#?#???..??????#.?????#?#???..??????#.?????#?#???..??????#.?????#?#???..;2,2,6,2,2,6,2,2,6,2,2,6,2,2,6;1950176;181
????#.???.?????#.???.?????#.???.?????#.???.?????#.???.;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;10952456;1286
???#?.???#????#????#?.???#????#????#?.???#????#????#?.???#????#????#?.???#????#;1,2,9,1,2,9,1,2,9,1,2,9,1,2,9;768;1
?????????????????????????????????????????????????????????????????????;1,1,3,1,1,3,1,1,3,1,1,3,1,1,3;344867425584;29892697
???##??????###.?#?????##??????###.?#?????##??????###.?#?????##??????###.?#?????##??????###.?#?;2,2,2,3,1,2,2,2,3,1,2,2,2,3,1,2,2,2,3,1,2,2,2,3,1;3888;0
??????#?#?#?#?##???????#?#?#?#?##???????#?#?#?#?##???????#?#?#?#?##???????#?#?#?#?##;3,10,3,10,3,10,3,10,3,10;450;0
?????#??..???????????????#??..???????????????#??..???????????????#??..???????????????#??..?????????;8,5,8,5,8,5,8,5,8,5;103680;12
??##???????.??????##???????.??????##???????.??????##???????.??????##???????.???;6,1,1,2,6,1,1,2,6,1,1,2,6,1,1,2,6,1,1,2;816552;1031
?????????..?#?????????????..?#?????????????..?#?????????????..?#?????????????..?#???;1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1;19482201495;31581210
?#.??..?????#.??..?????#.??..?????#.??..?????#.??..???;1,1,2,1,1,2,1,1,2,1,1,2,1,1,2;41184;9
??.????##???????.????##???????.????##???????.????##???????.????##????;1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1;124774784;6724
??####??????#.?.??????####??????#.?.??????####??????#.?.??????####??????#.?.??????####??????#.?.???;5,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1;388526879;48452
.??#????.?#?.??#????.?#?.??#????.?#?.??#????.?#?.??#????.?#;2,1,2,2,1,2,2,1,2,2,1,2,2,1,2;50000;5
..#?#???##???.?.??#?..#?#???##???.?.??#?..#?#???##???.?.??#?..#?#???##???.?.??#?..#?#???##???.?.??#;1,1,4,1,3,1,1,4,1,3,1,1,4,1,3,1,1,4,1,3,1,1,4,1,3;124416;16
??????.????#???????????.????#???????????.????#???????????.????#???????????.????#????;1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1;2266515188;37381390
?.?#?#?#??###????.?#?#?#??###????.?#?#?#??###????.?#?#?#??###????.?#?#?#??###??;7,4,7,4,7,4,7,4,7,4;1;0
??.?.?#??.???.???????.?.?#??.???.???????.?.?#??.???.???????.?.?#??.???.???????.?.?#??.???.????;1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1;259113534;39345000
